"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,2095.50473293827,0,0,2095.50473293827,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,4601.83497851924,0,0,2095.50473293827,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,2095.50473293827,0,0,2095.50473293827,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2095.50473293827,0,0,2095.50473293827,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,2095.50473293827,0,0,2095.50473293827,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,13423.3681478848,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,13423.3681478848
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,0,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,4.87291033188493e-05
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,0,0,0,0,0,0,0.0097788300949513,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,2095.50473293827,0,0,2095.50473293827,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423.3681478848
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,13423.3681478848,0,0,0,0,0,0,0,0,0,0,0,0,4601.83497851924
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.87291033188493e-05,0,0,4601.83497851924,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28305.8142842685,0,0,0,0,0,0,2095.50473293827
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,4601.83497851924,0,0,0,0,0,67.2271957613606,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,13423.3681478848,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,4601.83497851924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0.0097788300949513,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,2095.50473293827,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8075848134,0
0,0,0,0,0,0,0,0,0,0,67.2271957613606,0,0,0,0,0,13423.3681478848,0
0,0,0,0,0,0,0,4.87291033188493e-05,0,0,67.2271957613606,0,0,0,0,0,21699.8075848134,0
