"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,0.0558843473940852,0.321544535978014,0,0,0,0.321544535978014,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0,0.0558843473940852,0.321544535978014,0,0,0,0.321544535978014,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0.741783241391394,0,0.37701054847935,0,0,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0.0558843473940852,0,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.37701054847935,0,0,0,0.585311199770349,0,0,0
0,0.585311199770349,0,0,0,0,0,0.0558843473940852,0.585311199770349,0,0,0
0,0,0.585311199770349,0,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0.0558843473940852,0,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.741783241391394,0,0,0
0.465562055477925,0,0,0,0,0,0.241193560323014,0,0.241193560323014,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0.241193560323014,0,0.585311199770349,0,0,0,0,0,0,0,0,0.148465121173194
0.241193560323014,0,0,0.585311199770349,0,0,0,0,0,0,0,0.148465121173194
0.37701054847935,0,0,0,0.585311199770349,0,0,0,0,0,0,0.0558843473940852
0,0.241193560323014,0,0,0.465562055477925,0,0,0,0,0,0,0.37701054847935
0.321544535978014,0,0.0558843473940852,0.321544535978014,0.241193560323014,0,0,0,0,0,0,0.148465121173194
0.37701054847935,0,0.148465121173194,0.37701054847935,0,0.148465121173194,0,0,0,0,0,0
0,0.241193560323014,0,0,0.465562055477925,0,0,0,0,0,0,0.37701054847935
0,0,0.585311199770349,0,0.0558843473940852,0.148465121173194,0,0,0,0,0,0.241193560323014
0.321544535978014,0,0.0558843473940852,0.321544535978014,0.241193560323014,0,0,0,0,0,0,0.148465121173194
0,0,0,0.585311199770349,0,0,0.37701054847935,0,0,0.0558843473940852,0,0
0.241193560323014,0,0,0.585311199770349,0,0,0.321544535978014,0,0,0,0,0
0.241193560323014,0,0,0.585311199770349,0,0,0.321544535978014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0,0.0558843473940852,0,0.0558843473940852
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0.0558843473940852,0,0
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0.0558843473940852,0,0
0,0,0.585311199770349,0,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0.585311199770349,0,0,0,0,0,0,0,0,0.148465121173194
0,0,0,0.585311199770349,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0.241193560323014,0.37701054847935,0,0,0,0,0,0,0,0.148465121173194
0.37701054847935,0,0.148465121173194,0.37701054847935,0,0.148465121173194,0,0,0,0,0,0
0,0,0.241193560323014,0.37701054847935,0,0.321544535978014,0,0.148465121173194,0,0.0558843473940852,0,0
0.37701054847935,0,0.148465121173194,0.37701054847935,0,0.148465121173194,0,0,0,0,0,0
0,0,0,0,0.585311199770349,0,0,0,0,0,0,0.37701054847935
0,0,0.465562055477925,0,0,0,0.321544535978014,0,0,0,0,0.0558843473940852
0,0,0,0.585311199770349,0,0,0.37701054847935,0,0,0.0558843473940852,0,0
0,0,0,0.585311199770349,0,0,0.37701054847935,0,0,0.0558843473940852,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0.0558843473940852,0,0
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0.0558843473940852,0,0
0.321544535978014,0,0.321544535978014,0,0,0.0558843473940852,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0.585311199770349,0,0,0,0,0,0,0.585311199770349,0.148465121173194,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.741783241391394,0,0,0
0,0,0.0558843473940852,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.741783241391394,0,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0,0,0.0558843473940852,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0.465562055477925,0,0,0,0,0,0.241193560323014,0,0.241193560323014,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0.0558843473940852,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0.0558843473940852,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0.465562055477925,0,0,0,0,0,0.241193560323014,0,0.241193560323014,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0.0558843473940852,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.741783241391394,0,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0.741783241391394,0.0558843473940852,0.37701054847935,0,0,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0.0558843473940852,0,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0.241193560323014,0.465562055477925,0,0,0,0,0,0,0,0,0.0558843473940852,0.148465121173194
0,0,0.585311199770349,0,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0,0.585311199770349,0,0,0,0,0,0,0,0.148465121173194
0,0,0.585311199770349,0,0,0,0,0,0,0,0,0.37701054847935
0,0,0.585311199770349,0,0.0558843473940852,0,0,0,0,0,0,0.37701054847935
0,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.37701054847935
0.321544535978014,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.0558843473940852
0.321544535978014,0,0.0558843473940852,0.321544535978014,0.241193560323014,0,0,0,0,0,0,0.148465121173194
0.37701054847935,0,0.465562055477925,0,0,0.148465121173194,0,0,0,0,0,0
0,0,0.241193560323014,0.321544535978014,0,0.148465121173194,0,0,0,0,0,0.241193560323014
0.321544535978014,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.0558843473940852
0.241193560323014,0,0.37701054847935,0,0,0,0.241193560323014,0,0,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0,0,0,0.0558843473940852
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0,0,0,0.0558843473940852
0,0,0,0,0,0.148465121173194,0.37701054847935,0,0,0,0,0
0.321544535978014,0.465562055477925,0,0,0,0.148465121173194,0.148465121173194,0,0,0,0,0
0.321544535978014,0,0.321544535978014,0,0,0.0558843473940852,0.241193560323014,0,0,0,0,0
0,0,0,0.585311199770349,0,0.148465121173194,0.37701054847935,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0.465562055477925,0,0,0,0,0,0,0,0,0,0.37701054847935
0,0,0.585311199770349,0,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0,0.585311199770349,0,0,0,0,0,0,0,0.148465121173194
0.241193560323014,0,0.585311199770349,0,0.0558843473940852,0,0,0,0,0,0,0.148465121173194
0.321544535978014,0,0.0558843473940852,0.321544535978014,0.241193560323014,0,0,0,0,0,0,0.148465121173194
0,0,0,0.585311199770349,0,0.321544535978014,0,0.148465121173194,0,0,0,0
0,0.241193560323014,0,0,0.465562055477925,0,0,0,0,0,0,0.37701054847935
0,0,0.585311199770349,0,0.0558843473940852,0.148465121173194,0,0,0,0,0,0.241193560323014
0.321544535978014,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.0558843473940852
0,0,0,0,0,0,0.37701054847935,0,0,0,0.0558843473940852,0
0.241193560323014,0,0,0.585311199770349,0,0,0.321544535978014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0,0,0,0,0,0.148465121173194,0.37701054847935,0,0,0,0,0
0,0.37701054847935,0,0,0,0.241193560323014,0.241193560323014,0,0,0,0,0
0,0,0.37701054847935,0,0,0.241193560323014,0.37701054847935,0,0,0,0,0
0.321544535978014,0,0,0.465562055477925,0,0.0558843473940852,0.321544535978014,0,0,0,0,0
0,0,0,0.585311199770349,0,0.148465121173194,0.37701054847935,0,0,0,0,0
0,0,0,0.585311199770349,0,0.148465121173194,0.37701054847935,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0.0558843473940852,0.0558843473940852,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0.741783241391394,0.0558843473940852,0.0558843473940852,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0,0,0
0,0,0,0,0,0,0.37701054847935,0,0.148465121173194,0,0.0558843473940852,0
0.585311199770349,0.37701054847935,0,0,0,0,0.0558843473940852,0,0.465562055477925,0,0,0
0,0,0.321544535978014,0,0,0,0.321544535978014,0,0.465562055477925,0,0,0
0.585311199770349,0,0.241193560323014,0,0,0,0.148465121173194,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0,0,0
0,0.465562055477925,0,0,0,0,0.241193560323014,0,0.465562055477925,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0,0.585311199770349,0,0,0,0,0,0.0558843473940852,0.585311199770349,0,0.0558843473940852,0
0.741783241391394,0.0558843473940852,0.37701054847935,0,0,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0,0.148465121173194,0,0,0.465562055477925,0,0,0,0.585311199770349,0,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.37701054847935,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0.0558843473940852,0.37701054847935,0,0,0,0,0,0.585311199770349,0,0,0
0,0,0.465562055477925,0,0.148465121173194,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.37701054847935,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0,0.465562055477925,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0,0,0
0.585311199770349,0.0558843473940852,0.241193560323014,0,0,0,0.148465121173194,0,0.465562055477925,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.0558843473940852,0.465562055477925,0,0.148465121173194,0,0.585311199770349,0,0,0
0,0,0,0.585311199770349,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0.241193560323014,0.37701054847935,0,0,0,0,0,0,0,0.148465121173194
0,0.241193560323014,0,0,0.465562055477925,0,0,0,0,0,0,0.37701054847935
0.37701054847935,0,0,0,0,0.148465121173194,0,0,0,0,0,0
0,0,0,0,0.585311199770349,0,0,0,0,0,0,0.37701054847935
0.37701054847935,0,0.465562055477925,0,0.0558843473940852,0.148465121173194,0,0,0,0,0,0
0,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.37701054847935
0.321544535978014,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.0558843473940852
0.241193560323014,0,0,0.585311199770349,0,0,0.321544535978014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0,0.0558843473940852,0,0.0558843473940852
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0.465562055477925,0,0,0,0.148465121173194,0.148465121173194,0,0,0,0,0
0.321544535978014,0,0,0.465562055477925,0,0.0558843473940852,0.321544535978014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0,0,0,0.241193560323014,0.465562055477925,0,0.321544535978014,0,0,0.0558843473940852,0,0
0.37701054847935,0,0,0,0,0,0,0.0558843473940852,0,0,0.148465121173194,0
0.241193560323014,0.465562055477925,0,0,0,0,0,0,0,0,0.0558843473940852,0.148465121173194
0.241193560323014,0,0,0.585311199770349,0,0,0,0,0,0,0,0.148465121173194
0,0,0,0.585311199770349,0,0,0,0,0,0,0,0.37701054847935
0.241193560323014,0,0,0.585311199770349,0,0,0,0,0,0,0,0.148465121173194
0.241193560323014,0,0.241193560323014,0.37701054847935,0,0,0,0,0,0,0,0.148465121173194
0,0,0,0,0.585311199770349,0,0,0,0,0,0,0.37701054847935
0,0,0.585311199770349,0,0.0558843473940852,0,0,0,0,0,0,0.37701054847935
0,0,0,0.321544535978014,0.321544535978014,0,0,0,0,0,0,0.37701054847935
0.37701054847935,0,0,0,0,0.148465121173194,0,0,0,0,0,0
0.37701054847935,0,0.465562055477925,0,0,0.148465121173194,0,0,0,0,0,0
0,0,0,0.585311199770349,0,0.321544535978014,0,0.148465121173194,0,0.148465121173194,0,0
0.37701054847935,0,0.465562055477925,0,0.0558843473940852,0.148465121173194,0,0,0,0,0,0
0.321544535978014,0,0.0558843473940852,0.321544535978014,0.241193560323014,0,0,0,0,0,0,0.148465121173194
0,0,0.465562055477925,0,0,0,0.321544535978014,0,0,0,0,0.0558843473940852
0,0,0.465562055477925,0,0,0,0.321544535978014,0,0,0,0,0.0558843473940852
0.241193560323014,0,0,0.585311199770349,0,0,0.321544535978014,0,0,0,0,0
0,0,0,0.585311199770349,0,0,0.37701054847935,0,0,0.0558843473940852,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0,0.241193560323014,0.465562055477925,0,0.241193560323014,0,0,0,0,0
0.321544535978014,0,0.321544535978014,0,0,0.0558843473940852,0.241193560323014,0,0,0,0,0
0.37701054847935,0,0,0,0.585311199770349,0,0.241193560323014,0,0,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0,0.0558843473940852,0,0.0558843473940852
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0.741783241391394,0.0558843473940852,0.37701054847935,0,0,0,0,0,0.585311199770349,0,0,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0,0,0,0,0.741783241391394,0,0,0,0.465562055477925,0.148465121173194,0,0
0,0,0,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0,0,0.0558843473940852,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0.741783241391394,0,0,0.0558843473940852,0.37701054847935,0,0,0,0.585311199770349,0,0,0
0,0,0.0558843473940852,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0,0,0,0.148465121173194,0.585311199770349,0,0.321544535978014,0,0.741783241391394,0.0558843473940852,0,0
0,0,0.321544535978014,0,0,0,0.321544535978014,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0,0.585311199770349,0,0,0,0,0,0.0558843473940852,0.585311199770349,0.148465121173194,0.0558843473940852,0
0.741783241391394,0,0,0.37701054847935,0,0,0,0,0.741783241391394,0,0,0
0,0,0,0,0.741783241391394,0,0,0,0.465562055477925,0.148465121173194,0,0
0,0.148465121173194,0,0,0.465562055477925,0,0,0,0.585311199770349,0.148465121173194,0,0
0.741783241391394,0.0558843473940852,0,0,0.465562055477925,0,0,0,0.465562055477925,0,0,0
0,0,0.0558843473940852,0.241193560323014,0.37701054847935,0,0,0,0.741783241391394,0.148465121173194,0,0
0.741783241391394,0,0,0.0558843473940852,0.37701054847935,0,0,0,0.585311199770349,0,0,0
0.465562055477925,0,0,0,0,0,0,0,0.148465121173194,0,0.0558843473940852,0
0.465562055477925,0,0,0,0,0,0.241193560323014,0,0.241193560323014,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
0.585311199770349,0.0558843473940852,0.241193560323014,0,0,0,0.148465121173194,0,0.465562055477925,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0.741783241391394,0,0,0.321544535978014,0,0,0.148465121173194,0,0.741783241391394,0,0,0
0,0,0,0,0.741783241391394,0,0.321544535978014,0,0.585311199770349,0.0558843473940852,0,0
