"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0,0,0,0.319771150492401,0.391870881536082,0,0,0,0.752959479395739,0,0,0
0,0,0,0,0,0,0.319771150492401,0,0.148841283189157,0,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.752959479395739,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0.391870881536082,0,0,0,0,0,0,0,0.2394201748374,0,0,0
0.752959479395739,0,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0.0562605094060033,0,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0.391870881536082,0,0,0,0,0,0,0,0.2394201748374,0,0,0
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.391870881536082,0,0,0,0,0,0.2394201748374,0,0.2394201748374,0,0,0
0.59822404579394,0,0.2394201748374,0,0,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0.59822404579394,0,0,0,0,0,0,0,0,0.391870881536082
0.319771150492401,0,0.0562605094060033,0.319771150492401,0.2394201748374,0,0,0,0,0,0,0.148841283189157
0,0,0,0,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0,0.482158999706452,0,0,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0,0,0.2394201748374,0.319771150492401,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0.319771150492401,0,0,0.319771150492401,0.319771150492401,0,0,0,0,0,0,0.0562605094060033
0,0,0.391870881536082,0,0,0,0.319771150492401,0,0,0,0,0.0562605094060033
0.2394201748374,0,0,0.59822404579394,0,0,0.319771150492401,0,0,0,0,0
0.319771150492401,0,0,0.2394201748374,0.482158999706452,0,0.2394201748374,0,0,0,0,0
0.319771150492401,0,0,0.2394201748374,0.482158999706452,0,0.2394201748374,0,0,0,0,0
0,0,0,0.59822404579394,0,0.148841283189157,0.391870881536082,0,0,0,0,0
0.319771150492401,0,0,0.482158999706452,0,0.0562605094060033,0.319771150492401,0,0,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0,0,0.2394201748374,0.319771150492401,0,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0.2394201748374,0.391870881536082,0,0,0,0,0,0,0,0.148841283189157
0,0,0.59822404579394,0,0,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0.59822404579394,0,0.0562605094060033,0,0,0,0,0,0,0.148841283189157
0.391870881536082,0,0,0.482158999706452,0,0.148841283189157,0,0,0,0,0,0
0.391870881536082,0,0.148841283189157,0.391870881536082,0,0.148841283189157,0,0,0,0,0,0
0,0,0.2394201748374,0.2394201748374,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0,0.59822404579394,0,0,0.319771150492401,0,0,0,0,0
0.2394201748374,0,0,0.59822404579394,0,0,0.319771150492401,0,0,0,0,0
0,0,0,0.59822404579394,0,0,0.391870881536082,0,0,0.0562605094060033,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0.319771150492401,0,0,0,0,0.0562605094060033,0.2394201748374,0,0,0,0,0
0.319771150492401,0.391870881536082,0,0,0,0.148841283189157,0.148841283189157,0,0,0,0,0
0.319771150492401,0,0,0.2394201748374,0.482158999706452,0,0.2394201748374,0,0,0,0,0
0,0,0,0.2394201748374,0.482158999706452,0,0.319771150492401,0,0,0.0562605094060033,0,0
0,0,0.0562605094060033,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0.148841283189157,0,0,0.482158999706452,0,0,0,0.59822404579394,0.148841283189157,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0,0,0,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0.59822404579394,0.0562605094060033,0.2394201748374,0,0,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.752959479395739,0.0562605094060033,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0.0562605094060033,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0.0562605094060033,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0.0562605094060033,0,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0.0562605094060033,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0,0,0,0,0,0,0.391870881536082,0,0.148841283189157,0.0562605094060033,0,0
0,0.0562605094060033,0.319771150492401,0,0,0,0.319771150492401,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.482158999706452,0.0562605094060033,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0.391870881536082,0,0,0,0,0,0.2394201748374,0,0.2394201748374,0,0,0
0.59822404579394,0,0.2394201748374,0,0,0,0.148841283189157,0,0.482158999706452,0,0,0
0.59822404579394,0.0562605094060033,0.2394201748374,0,0,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.482158999706452,0.0562605094060033,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.482158999706452,0.0562605094060033,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.752959479395739,0.0562605094060033,0,0
0,0,0.59822404579394,0,0,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0.59822404579394,0,0.0562605094060033,0,0,0,0,0,0,0.148841283189157
0,0,0.2394201748374,0.2394201748374,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0,0.2394201748374,0,0,0.391870881536082,0,0,0,0,0,0,0.391870881536082
0.391870881536082,0,0.482158999706452,0,0.0562605094060033,0.148841283189157,0,0,0,0,0,0
0.319771150492401,0,0.0562605094060033,0.319771150492401,0.2394201748374,0,0,0,0,0,0,0.148841283189157
0.319771150492401,0.391870881536082,0,0,0,0.148841283189157,0.148841283189157,0,0,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0,0,0.0562605094060033
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0,0,0,0,0,0,0,0.2394201748374,0,0,0.148841283189157,0.148841283189157
0.2394201748374,0,0,0.59822404579394,0,0,0,0,0,0,0,0.148841283189157
0,0,0.2394201748374,0.319771150492401,0,0,0,0,0,0,0,0.391870881536082
0,0,0,0,0.59822404579394,0,0,0,0,0,0,0.391870881536082
0,0,0.59822404579394,0,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0.319771150492401,0,0.0562605094060033,0.319771150492401,0.2394201748374,0,0,0,0,0,0,0.148841283189157
0,0,0.2394201748374,0.2394201748374,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0.391870881536082,0,0.148841283189157,0.391870881536082,0,0.148841283189157,0,0,0,0,0,0
0,0,0.2394201748374,0.391870881536082,0,0.319771150492401,0,0.148841283189157,0,0,0,0
0,0,0,0,0.59822404579394,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0,0,0,0,0.2394201748374,0,0,0,0.0562605094060033,0
0.2394201748374,0.482158999706452,0,0,0,0,0.0562605094060033,0,0,0,0.0562605094060033,0.0562605094060033
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0,0,0.0562605094060033
0.319771150492401,0,0,0.2394201748374,0.482158999706452,0,0.2394201748374,0,0,0,0,0
0,0,0,0.2394201748374,0.482158999706452,0,0.319771150492401,0,0,0,0,0
0.319771150492401,0,0,0.2394201748374,0.482158999706452,0,0.2394201748374,0,0,0,0,0
0,0,0,0.2394201748374,0.482158999706452,0,0.319771150492401,0,0,0,0,0
0.482158999706452,0,0,0,0,0,0,0,0.148841283189157,0,0.0562605094060033,0
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0,0.148841283189157,0,0,0.482158999706452,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0.0562605094060033,0.0562605094060033,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0,0.319771150492401,0.391870881536082,0,0,0,0.752959479395739,0,0,0
0,0,0,0.319771150492401,0.391870881536082,0,0,0,0.752959479395739,0,0,0
0,0,0,0.319771150492401,0.391870881536082,0,0,0,0.752959479395739,0,0,0
0,0.59822404579394,0,0,0,0,0,0,0.59822404579394,0,0.0562605094060033,0
0.59822404579394,0.391870881536082,0,0,0,0,0,0,0.482158999706452,0,0,0
0.752959479395739,0,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0.0562605094060033,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0,0,0,0,0,0.0562605094060033,0.391870881536082,0,0.148841283189157,0,0.0562605094060033,0
0,0,0.319771150492401,0,0,0,0.319771150492401,0,0.482158999706452,0,0,0
0.59822404579394,0.0562605094060033,0.2394201748374,0,0,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0.59822404579394,0.391870881536082,0,0,0,0,0,0,0.482158999706452,0,0,0
0.482158999706452,0,0,0,0,0,0,0,0.148841283189157,0,0.0562605094060033,0
0.752959479395739,0,0,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0.391870881536082,0,0,0,0,0,0.2394201748374,0,0.2394201748374,0,0,0
0,0.482158999706452,0,0,0,0,0.2394201748374,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
0,0.482158999706452,0,0,0,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0.2394201748374,0.391870881536082,0,0,0,0,0,0,0,0.148841283189157
0,0.2394201748374,0,0,0.391870881536082,0,0,0,0,0,0,0.391870881536082
0.319771150492401,0.148841283189157,0,0,0.482158999706452,0,0,0,0,0,0,0.0562605094060033
0,0,0,0.319771150492401,0.319771150492401,0,0,0,0,0,0,0.391870881536082
0,0,0,0,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0,0.482158999706452,0,0,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0.391870881536082,0,0.482158999706452,0,0,0.148841283189157,0,0,0,0,0,0
0,0,0.2394201748374,0.319771150492401,0,0.148841283189157,0,0,0,0,0,0.2394201748374
0.391870881536082,0,0.148841283189157,0.391870881536082,0,0.148841283189157,0,0,0,0,0,0
0.391870881536082,0,0.148841283189157,0.391870881536082,0,0.148841283189157,0,0,0,0,0,0
0,0,0,0,0.59822404579394,0,0,0,0,0,0,0.391870881536082
0,0,0.2394201748374,0.2394201748374,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0.482158999706452,0,0,0,0,0.0562605094060033,0,0,0,0.0562605094060033,0.0562605094060033
0.2394201748374,0,0.391870881536082,0,0,0,0.2394201748374,0,0,0,0,0
0,0,0,0.59822404579394,0,0,0.391870881536082,0,0,0.0562605094060033,0,0
0.319771150492401,0,0,0,0,0.0562605094060033,0.2394201748374,0,0,0,0,0
0.319771150492401,0,0.319771150492401,0,0,0.0562605094060033,0.2394201748374,0,0,0,0,0
0.319771150492401,0,0,0.482158999706452,0,0.0562605094060033,0.319771150492401,0,0,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0,0,0,0.2394201748374,0.482158999706452,0,0.319771150492401,0,0,0.0562605094060033,0,0
0.391870881536082,0,0,0,0.59822404579394,0,0,0,0,0,0,0.0562605094060033
0,0.2394201748374,0,0,0.391870881536082,0,0,0,0,0,0,0.391870881536082
0.2394201748374,0,0.59822404579394,0,0.0562605094060033,0,0,0,0,0,0,0.148841283189157
0,0,0.2394201748374,0.2394201748374,0.0562605094060033,0,0,0,0,0,0,0.391870881536082
0,0.482158999706452,0,0,0,0.319771150492401,0,0.148841283189157,0,0.148841283189157,0,0
0.391870881536082,0,0.482158999706452,0,0.0562605094060033,0.148841283189157,0,0,0,0,0,0
0.319771150492401,0,0,0.319771150492401,0.319771150492401,0,0,0,0,0,0,0.0562605094060033
0,0,0,0,0,0,0.391870881536082,0,0,0.0562605094060033,0.0562605094060033,0
0,0,0,0.59822404579394,0,0,0.391870881536082,0,0,0.0562605094060033,0,0
0,0,0,0.59822404579394,0,0,0.391870881536082,0,0,0.0562605094060033,0,0
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0.391870881536082,0,0,0,0.59822404579394,0,0.2394201748374,0,0,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0.319771150492401,0.391870881536082,0,0,0,0.148841283189157,0.148841283189157,0,0,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0,0.0562605094060033,0,0.0562605094060033
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0,0,0,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0.752959479395739,0,0,0.391870881536082,0,0,0,0,0.752959479395739,0,0,0
0,0,0,0,0.59822404579394,0,0,0,0.482158999706452,0.148841283189157,0,0
0,0.148841283189157,0,0,0.482158999706452,0,0,0,0.59822404579394,0.148841283189157,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0.0562605094060033,0,0.482158999706452,0,0,0,0.482158999706452,0,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.391870881536082,0,0,0,0,0,0.2394201748374,0,0.2394201748374,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.482158999706452,0.0562605094060033,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0,0.0562605094060033,0.319771150492401,0,0,0,0.319771150492401,0,0.482158999706452,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0,0,0.59822404579394,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0.0562605094060033,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0,0,0.391870881536082,0,0.148841283189157,0,0,0,0.59822404579394,0,0,0
0,0,0.0562605094060033,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0,0,0,0,0,0.148841283189157,0,0.148841283189157,0.148841283189157,0.148841283189157,0.0562605094060033,0
0.752959479395739,0.0562605094060033,0.391870881536082,0,0,0,0,0,0.59822404579394,0,0,0
0,0,0,0.2394201748374,0.391870881536082,0,0,0,0.752959479395739,0.148841283189157,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0.752959479395739,0,0,0.0562605094060033,0.391870881536082,0,0,0,0.59822404579394,0,0,0
0,0.391870881536082,0,0,0,0,0.2394201748374,0,0.482158999706452,0.0562605094060033,0,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0,0,0,0,0,0.0562605094060033,0.391870881536082,0,0.148841283189157,0.0562605094060033,0.0562605094060033,0
0.752959479395739,0,0,0.319771150492401,0,0,0.148841283189157,0,0.752959479395739,0,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0,0.752959479395739,0,0.319771150492401,0,0.482158999706452,0.0562605094060033,0,0
0.752959479395739,0,0,0,0.482158999706452,0,0.148841283189157,0,0.482158999706452,0,0,0
0,0,0,0.148841283189157,0.59822404579394,0,0.319771150492401,0,0.59822404579394,0.0562605094060033,0,0
0.752959479395739,0,0,0.0562605094060033,0.482158999706452,0,0.148841283189157,0,0.59822404579394,0,0,0
